,datetime,open,close,high,low,volume,openinterest
3537,20210122  13:50,841.96,840.17,842.0,839.8,1076,
3538,20210122  13:55,840.27,839.01,840.61,838.46,778,
3539,20210122  14:00,839.07,839.0,839.71,838.32,871,
3540,20210122  14:05,838.81,839.5,839.87,837.89,674,
3541,20210122  14:10,839.5,838.02,839.76,837.4,810,
3542,20210122  14:15,838.14,837.93,838.82,837.61,606,
3543,20210122  14:20,838.0,839.87,839.99,837.98,639,
3544,20210122  14:25,839.95,839.3,840.27,838.54,718,
3545,20210122  14:30,839.35,840.2,840.73,839.14,446,
3546,20210122  14:35,840.31,839.84,840.31,839.37,444,
3547,20210122  14:40,839.72,841.53,842.0,839.57,1173,
3548,20210122  14:45,841.43,840.0,841.65,839.7,766,
3549,20210122  14:50,839.93,839.57,839.95,839.05,484,
3550,20210122  14:55,839.7,839.58,839.91,839.0,914,
3551,20210122  15:00,839.57,839.36,840.08,839.05,651,
3552,20210122  15:05,839.42,839.32,839.79,839.03,539,
3553,20210122  15:10,839.35,840.68,841.0,839.26,791,
3554,20210122  15:15,840.75,843.35,843.75,840.51,1728,
3555,20210122  15:20,843.33,843.5,843.61,842.31,1444,
3556,20210122  15:25,843.6,844.54,844.7,843.5,1936,
3557,20210122  15:30,844.7,845.37,845.44,843.7,1782,
3558,20210122  15:35,845.32,845.0,845.32,844.61,1076,
3559,20210122  15:40,844.85,844.99,845.09,843.29,1237,
3560,20210122  15:45,844.99,843.71,845.1,843.24,1273,
3561,20210122  15:50,843.54,846.1,846.21,843.5,2317,
3562,20210122  15:55,846.06,846.5,848.0,846.06,4688,
3563,20210122  16:00,846.64,845.77,847.17,845.3,7503,
3564,20210122  16:05,845.2,846.5,846.64,845.2,9903,
3565,20210122  16:10,846.02,845.4,846.5,845.4,50,
3566,20210122  16:15,845.4,845.0,845.4,845.0,79,
3567,20210122  16:20,845.23,845.8,846.0,845.23,44,
3568,20210122  16:25,845.75,845.65,845.8,845.61,11,
3569,20210122  16:30,845.65,845.67,845.8,845.6,14,
3570,20210122  16:35,845.8,845.59,846.64,845.5,29,
3571,20210122  16:40,845.55,845.56,846.0,845.35,62,
3572,20210122  16:45,845.5,846.1,846.1,845.45,27,
3573,20210122  16:50,846.43,846.45,846.45,846.11,15,
3574,20210122  16:55,846.32,846.48,846.5,846.25,38,
3575,20210122  17:00,846.49,846.64,846.97,846.49,55,
3576,20210122  17:05,846.77,846.77,846.77,846.77,1,
3577,20210122  17:10,846.72,846.66,846.9,846.65,7,
3578,20210122  17:15,846.93,846.97,846.99,846.85,9,
3579,20210122  17:20,846.94,846.99,846.99,846.94,5,
3580,20210122  17:25,847.0,846.8,847.0,846.8,16,
3581,20210122  17:30,846.7,846.9,846.9,846.65,7,
3582,20210122  17:35,846.9,846.68,846.9,846.55,4,
3583,20210122  17:40,846.56,846.5,846.56,846.49,18,
3584,20210122  17:45,846.5,846.49,846.5,846.49,31,
3585,20210122  17:50,846.49,846.49,846.49,846.49,58,
3586,20210122  17:55,846.5,846.5,846.5,846.49,2,
3587,20210122  18:00,846.5,846.05,846.5,846.05,6,
3588,20210122  18:05,846.0,846.43,846.43,846.0,17,
3589,20210122  18:10,846.11,846.3,846.3,846.0,21,
3590,20210122  18:15,846.18,845.5,846.18,845.0,104,
3591,20210122  18:20,845.57,846.28,846.28,845.57,4,
3592,20210122  18:25,846.46,845.87,846.68,845.2,64,
3593,20210122  18:30,845.5,845.01,845.51,845.0,44,
3594,20210122  18:35,845.1,843.63,845.1,843.5,49,
3595,20210122  18:40,844.88,845.0,845.0,844.88,3,
3596,20210122  18:45,845.0,845.0,845.0,845.0,0,
3597,20210122  18:50,845.0,845.0,845.0,845.0,0,
3598,20210122  18:55,845.85,846.3,846.6,845.8,11,
3599,20210122  19:00,846.3,846.3,846.3,846.3,0,
3600,20210122  19:05,846.6,846.18,846.6,846.07,9,
3601,20210122  19:10,846.44,846.55,846.6,846.0,50,
3602,20210122  19:15,846.76,846.7,846.76,846.6,7,
3603,20210122  19:20,846.79,846.5,846.82,846.49,12,
3604,20210122  19:25,846.79,847.0,847.0,846.77,27,
3605,20210122  19:30,846.8,847.1,847.1,846.8,22,
3606,20210122  19:35,847.3,847.22,847.4,847.0,40,
3607,20210122  19:40,847.44,847.6,847.6,847.32,31,
3608,20210122  19:45,847.5,846.45,847.51,846.45,15,
3609,20210122  19:50,846.25,846.4,846.8,846.25,22,
3610,20210122  19:55,846.48,847.5,847.51,846.01,64,
3611,20210125  04:00,851.89,855.41,857.11,851.89,51,
3612,20210125  04:05,855.8,857.7,857.72,855.8,24,
3613,20210125  04:10,858.5,861.0,861.6,856.6,44,
3614,20210125  04:15,861.8,858.5,862.0,858.05,28,
3615,20210125  04:20,859.05,861.0,861.35,859.0,41,
3616,20210125  04:25,860.16,858.51,860.32,858.51,41,
3617,20210125  04:30,860.0,860.0,860.2,860.0,44,
3618,20210125  04:35,860.2,861.0,861.0,860.2,4,
3619,20210125  04:40,861.0,860.6,861.0,860.6,16,
3620,20210125  04:45,860.6,860.65,860.65,860.6,5,
3621,20210125  04:50,861.0,860.82,861.45,860.81,4,
3622,20210125  04:55,861.01,861.5,861.6,861.0,10,
3623,20210125  05:00,860.65,860.6,860.65,860.6,8,
3624,20210125  05:05,861.09,861.1,861.1,861.0,11,
3625,20210125  05:10,861.09,860.6,861.09,860.6,14,
3626,20210125  05:15,861.1,860.99,861.1,860.6,12,
3627,20210125  05:20,861.3,861.39,861.39,861.3,2,
3628,20210125  05:25,861.49,861.0,861.51,861.0,22,
3629,20210125  05:30,861.35,861.5,861.51,861.35,4,
3630,20210125  05:35,860.84,861.03,861.51,860.6,15,
3631,20210125  05:40,860.8,860.8,860.8,860.8,3,
3632,20210125  05:45,860.6,860.62,861.03,860.6,25,
3633,20210125  05:50,861.03,861.03,861.03,861.03,1,
3634,20210125  05:55,861.0,860.5,861.0,860.49,9,
3635,20210125  06:00,860.0,860.0,860.0,860.0,6,
3636,20210125  06:05,860.2,860.02,860.2,860.02,2,
3637,20210125  06:10,860.0,860.0,860.01,860.0,47,
3638,20210125  06:15,860.0,860.0,860.0,860.0,0,
3639,20210125  06:20,859.0,858.02,859.0,858.02,6,
3640,20210125  06:25,858.02,858.02,858.02,858.02,0,
3641,20210125  06:30,858.13,857.13,858.13,857.13,13,
3642,20210125  06:35,857.48,857.13,857.51,857.13,13,
3643,20210125  06:40,856.8,856.91,856.99,856.31,14,
3644,20210125  06:45,857.02,857.0,857.02,857.0,4,
3645,20210125  06:50,857.0,857.0,857.0,857.0,0,
3646,20210125  06:55,857.38,856.61,857.38,856.61,5,
3647,20210125  07:00,856.5,855.53,857.51,855.0,201,
3648,20210125  07:05,855.25,855.43,855.7,855.0,108,
3649,20210125  07:10,855.7,857.25,857.44,855.66,60,
3650,20210125  07:15,857.25,857.1,857.3,857.0,45,
3651,20210125  07:20,857.15,859.2,860.0,857.0,141,
3652,20210125  07:25,859.46,858.8,859.46,858.6,60,
3653,20210125  07:30,858.75,857.63,858.75,857.53,32,
3654,20210125  07:35,857.61,857.4,857.78,856.71,43,
3655,20210125  07:40,857.03,857.0,857.64,857.0,66,
3656,20210125  07:45,857.12,856.85,857.15,856.6,30,
3657,20210125  07:50,857.08,857.3,857.55,857.08,6,
3658,20210125  07:55,857.0,855.48,857.0,855.0,80,
3659,20210125  08:00,855.72,856.25,859.51,855.0,465,
3660,20210125  08:05,856.49,856.06,857.01,856.0,84,
3661,20210125  08:10,856.06,856.0,856.3,855.55,47,
3662,20210125  08:15,855.75,856.95,857.0,855.7,95,
3663,20210125  08:20,856.7,857.01,857.2,856.62,44,
3664,20210125  08:25,857.01,857.03,857.2,856.99,26,
3665,20210125  08:30,857.0,856.76,857.2,856.69,50,
3666,20210125  08:35,856.78,856.27,856.78,855.6,85,
3667,20210125  08:40,856.27,856.7,856.88,856.05,40,
3668,20210125  08:45,856.7,856.88,857.0,856.53,26,
3669,20210125  08:50,857.0,856.2,857.0,856.14,27,
3670,20210125  08:55,856.85,856.0,856.85,856.0,39,
3671,20210125  09:00,856.2,854.25,856.49,854.0,141,
3672,20210125  09:05,854.0,854.2,854.98,854.0,120,
3673,20210125  09:10,854.21,856.1,856.1,854.21,138,
3674,20210125  09:15,856.29,856.5,856.65,856.0,80,
3675,20210125  09:20,856.5,856.36,856.5,856.0,70,
3676,20210125  09:25,856.49,855.39,856.49,855.03,86,
3677,20210125  09:30,855.04,852.43,859.14,852.23,6701,
3678,20210125  09:35,852.85,863.57,866.8,852.12,5843,
3679,20210125  09:40,863.58,875.26,875.49,857.85,4654,
3680,20210125  09:45,875.15,877.07,878.55,874.32,3781,
3681,20210125  09:50,877.07,883.39,883.4,876.0,3708,
3682,20210125  09:55,883.48,895.62,896.5,876.84,9299,
3683,20210125  10:00,895.6,899.29,900.4,891.7,8877,
3684,20210125  10:05,899.45,891.11,899.94,890.39,7061,
3685,20210125  10:10,891.11,888.51,891.89,887.5,5878,
3686,20210125  10:15,888.57,893.11,895.0,888.42,3716,
3687,20210125  10:20,893.01,891.35,894.5,889.54,2655,
3688,20210125  10:25,891.38,885.5,891.38,885.2,3470,
3689,20210125  10:30,885.64,883.9,887.6,882.66,4545,
3690,20210125  10:35,883.87,883.16,885.2,881.25,3104,
3691,20210125  10:40,883.19,878.83,883.73,878.71,3556,
3692,20210125  10:45,878.79,875.68,882.51,875.5,4067,
3693,20210125  10:50,875.86,879.15,879.28,873.47,3974,
3694,20210125  10:55,879.22,864.49,880.58,863.5,5216,
3695,20210125  11:00,864.14,856.11,872.34,856.0,5494,
3696,20210125  11:05,856.02,843.26,856.99,840.7,9425,
3697,20210125  11:10,843.42,863.77,865.15,838.82,11888,
3698,20210125  11:15,863.97,864.9,866.42,854.63,6420,
3699,20210125  11:20,864.98,867.35,869.0,863.39,4370,
3700,20210125  11:25,867.25,863.92,867.71,860.45,3596,
3701,20210125  11:30,864.12,870.93,871.44,862.25,4270,
3702,20210125  11:35,870.83,867.82,871.0,866.36,2794,
3703,20210125  11:40,867.8,873.04,873.24,867.0,3000,
3704,20210125  11:45,873.28,868.02,873.86,867.45,2907,
3705,20210125  11:50,867.99,870.57,872.01,867.8,1602,
3706,20210125  11:55,870.77,871.71,872.48,868.75,1493,
3707,20210125  12:00,871.85,873.82,875.36,871.8,2444,
3708,20210125  12:05,873.71,872.99,874.49,871.32,1364,
3709,20210125  12:10,872.88,865.0,873.51,864.83,2339,
3710,20210125  12:15,865.0,862.82,866.9,857.7,3428,
3711,20210125  12:20,863.0,860.26,867.23,860.23,2827,
3712,20210125  12:25,860.2,862.21,865.0,860.05,1618,
3713,20210125  12:30,862.0,867.22,867.78,861.5,1981,
3714,20210125  12:35,867.08,865.06,868.19,864.54,1457,
3715,20210125  12:40,864.57,867.78,870.0,864.55,1826,
3716,20210125  12:45,868.02,866.26,869.56,864.76,1456,
3717,20210125  12:50,866.46,869.25,870.46,863.0,2269,
3718,20210125  12:55,868.83,869.99,871.19,867.23,1689,
3719,20210125  13:00,870.03,869.15,870.17,868.0,917,
3720,20210125  13:05,869.21,870.3,871.99,866.2,1942,
3721,20210125  13:10,870.75,870.68,872.0,869.69,1532,
3722,20210125  13:15,870.54,869.37,870.97,869.15,864,
3723,20210125  13:20,869.43,869.5,870.71,869.0,825,
3724,20210125  13:25,869.57,868.0,870.24,867.59,883,
3725,20210125  13:30,868.43,867.03,869.0,866.68,867,
3726,20210125  13:35,867.01,869.15,870.39,867.0,1298,
3727,20210125  13:40,869.15,869.16,870.5,868.44,1003,
3728,20210125  13:45,869.0,869.39,870.3,867.8,811,
3729,20210125  13:50,869.32,868.02,870.56,867.28,1122,
3730,20210125  13:55,868.03,868.93,869.17,867.12,686,
3731,20210125  14:00,868.82,868.99,869.04,866.54,1068,
3732,20210125  14:05,868.95,870.41,871.6,867.6,1632,
3733,20210125  14:10,870.2,868.34,870.8,867.43,904,
3734,20210125  14:15,868.5,871.13,871.25,868.42,1184,
3735,20210125  14:20,871.25,871.2,871.4,869.96,811,
3736,20210125  14:25,870.95,871.11,871.47,869.69,838,
3737,20210125  14:30,871.19,871.01,871.48,869.65,871,
3738,20210125  14:35,871.2,871.1,871.37,870.13,550,
3739,20210125  14:40,871.04,877.9,878.88,869.91,4724,
3740,20210125  14:45,877.71,879.31,880.0,876.06,3553,
3741,20210125  14:50,879.13,876.05,879.86,875.57,2394,
3742,20210125  14:55,876.15,876.21,877.98,875.12,1691,
3743,20210125  15:00,876.29,876.15,878.99,875.77,1619,
3744,20210125  15:05,876.25,875.99,877.41,875.1,1389,
3745,20210125  15:10,875.72,870.4,875.79,869.89,2769,
3746,20210125  15:15,870.21,870.03,870.36,865.83,3305,
3747,20210125  15:20,870.0,869.49,870.95,868.45,1863,
3748,20210125  15:25,869.56,868.59,870.46,868.57,783,
3749,20210125  15:30,868.67,869.61,870.42,868.35,1260,
3750,20210125  15:35,869.77,872.63,873.14,867.16,1929,
3751,20210125  15:40,872.73,872.8,874.31,871.73,2355,
3752,20210125  15:45,872.83,873.07,873.49,871.15,1830,
3753,20210125  15:50,872.99,879.76,882.0,872.99,6469,
3754,20210125  15:55,879.43,880.81,882.8,879.12,5718,
3755,20210125  16:00,880.81,883.0,883.0,880.49,12854,
3756,20210125  16:05,882.88,884.0,887.0,882.88,598,
3757,20210125  16:10,884.0,882.0,884.0,881.02,145,
3758,20210125  16:15,882.19,878.97,882.92,878.49,123,
3759,20210125  16:20,878.8,880.9,881.27,877.74,160,
3760,20210125  16:25,880.88,882.8,882.98,880.18,92,
3761,20210125  16:30,882.57,881.62,883.0,881.62,36,
3762,20210125  16:35,881.61,880.8,882.02,880.78,207,
3763,20210125  16:40,880.91,881.02,881.12,880.8,13,
3764,20210125  16:45,881.79,881.75,881.79,881.75,3,
3765,20210125  16:50,881.26,881.65,881.79,881.26,8,
3766,20210125  16:55,881.62,882.05,882.51,881.62,18,
3767,20210125  17:00,882.05,881.0,882.45,881.0,15,
3768,20210125  17:05,880.36,879.23,880.36,879.23,61,
3769,20210125  17:10,879.0,879.47,879.47,878.4,7,
3770,20210125  17:15,879.0,879.55,879.55,878.98,10,
3771,20210125  17:20,879.93,879.5,880.57,878.99,85,
3772,20210125  17:25,879.38,879.0,879.38,878.52,74,
3773,20210125  17:30,878.95,878.95,878.95,878.95,1,
3774,20210125  17:35,878.94,879.0,879.0,878.88,40,
3775,20210125  17:40,879.0,879.5,879.51,879.0,17,
3776,20210125  17:45,879.05,879.1,879.48,879.0,26,
3777,20210125  17:50,879.48,880.0,880.09,879.48,23,
3778,20210125  17:55,880.4,879.59,880.4,879.59,15,
3779,20210125  18:00,880.38,880.1,880.38,880.1,3,
3780,20210125  18:05,880.4,881.48,881.48,880.4,7,
3781,20210125  18:10,881.26,881.0,881.55,881.0,11,
3782,20210125  18:15,881.55,882.0,882.0,881.45,31,
3783,20210125  18:20,881.95,882.0,882.0,881.75,23,
3784,20210125  18:25,881.98,881.75,881.99,881.75,3,
3785,20210125  18:30,881.75,881.3,881.75,881.2,11,
3786,20210125  18:35,881.3,882.2,882.2,881.3,20,
3787,20210125  18:40,882.49,882.6,882.98,882.49,26,
3788,20210125  18:45,882.0,882.49,882.49,882.0,2,
3789,20210125  18:50,882.47,882.83,882.85,882.47,8,
3790,20210125  18:55,882.58,882.0,882.58,882.0,12,
3791,20210125  19:00,882.0,881.66,882.0,881.66,4,
3792,20210125  19:05,882.2,882.0,882.2,881.9,15,
3793,20210125  19:10,882.2,881.0,882.2,881.0,14,
3794,20210125  19:15,881.0,882.0,882.0,880.7,29,
3795,20210125  19:20,881.5,880.37,882.0,880.07,13,
3796,20210125  19:25,880.37,880.06,880.37,880.04,8,
3797,20210125  19:30,880.04,879.21,880.07,879.0,64,
3798,20210125  19:35,879.11,880.04,880.04,879.0,49,
3799,20210125  19:40,880.75,879.5,880.75,879.5,58,
3800,20210125  19:45,879.25,878.0,879.25,877.65,100,
3801,20210125  19:50,877.8,873.06,877.8,870.46,160,
3802,20210125  19:55,874.0,874.5,875.32,873.96,67,
3803,20210126  04:00,879.48,876.0,879.48,876.0,22,
3804,20210126  04:05,876.3,876.53,876.65,876.3,5,
3805,20210126  04:10,876.0,876.95,877.01,875.2,9,
3806,20210126  04:15,876.95,876.95,876.95,876.95,0,
3807,20210126  04:20,877.0,878.0,878.0,877.0,9,
3808,20210126  04:25,878.9,878.9,878.9,878.9,1,
3809,20210126  04:30,879.07,878.07,879.07,878.0,6,
3810,20210126  04:35,878.01,877.63,878.01,877.63,8,
3811,20210126  04:40,876.85,876.85,876.85,876.85,1,
3812,20210126  04:45,876.85,876.85,876.85,876.85,0,
3813,20210126  04:50,876.9,877.79,877.79,876.9,6,
3814,20210126  04:55,877.79,877.79,877.79,877.79,0,
3815,20210126  05:00,877.79,877.79,877.79,877.79,0,
3816,20210126  05:05,877.79,877.79,877.79,877.79,0,
3817,20210126  05:10,877.59,877.7,877.7,877.59,7,
3818,20210126  05:15,877.7,877.7,877.7,877.7,0,
3819,20210126  05:20,878.35,878.7,878.7,878.35,3,
3820,20210126  05:25,878.7,878.0,878.7,878.0,3,
3821,20210126  05:30,878.0,878.0,878.0,878.0,0,
3822,20210126  05:35,878.0,878.0,878.0,878.0,0,
3823,20210126  05:40,877.8,878.0,878.0,877.8,4,
3824,20210126  05:45,878.0,878.0,878.0,878.0,0,
3825,20210126  05:50,877.22,877.05,877.22,877.05,4,
3826,20210126  05:55,877.05,877.05,877.05,877.05,0,
3827,20210126  06:00,877.05,877.05,877.05,877.05,0,
3828,20210126  06:05,877.05,877.05,877.05,877.05,0,
3829,20210126  06:10,877.05,877.05,877.05,877.05,0,
3830,20210126  06:15,878.35,878.35,878.35,878.35,2,
3831,20210126  06:20,878.35,879.98,879.98,878.34,15,
3832,20210126  06:25,880.0,881.0,881.05,880.0,38,
3833,20210126  06:30,881.11,882.01,882.01,881.11,3,
3834,20210126  06:35,881.5,881.5,881.51,881.5,1,
3835,20210126  06:40,880.52,880.0,880.52,880.0,4,
3836,20210126  06:45,883.0,885.0,885.0,883.0,16,
3837,20210126  06:50,885.97,884.87,885.97,884.87,8,
3838,20210126  06:55,885.01,884.0,885.01,884.0,4,
3839,20210126  07:00,884.6,885.89,886.0,883.0,139,
3840,20210126  07:05,885.48,886.8,886.8,885.04,125,
3841,20210126  07:10,886.5,885.21,886.94,885.21,68,
3842,20210126  07:15,885.6,887.5,888.0,885.2,51,
3843,20210126  07:20,887.02,886.51,887.48,886.43,25,
3844,20210126  07:25,886.52,886.5,887.0,886.49,21,
3845,20210126  07:30,886.41,886.03,886.41,885.33,36,
3846,20210126  07:35,886.4,885.61,886.4,885.61,7,
3847,20210126  07:40,885.75,885.45,886.17,885.4,37,
3848,20210126  07:45,885.55,885.0,885.7,885.0,39,
3849,20210126  07:50,885.0,885.7,886.0,885.0,29,
3850,20210126  07:55,885.26,885.8,886.0,885.26,36,
3851,20210126  08:00,880.8,885.95,887.8,880.8,250,
3852,20210126  08:05,885.94,886.15,886.4,885.8,55,
3853,20210126  08:10,886.4,884.57,886.46,884.57,68,
3854,20210126  08:15,884.32,885.99,886.0,884.32,75,
3855,20210126  08:20,885.95,886.4,886.66,885.8,69,
3856,20210126  08:25,886.4,887.5,887.51,886.06,219,
3857,20210126  08:30,887.44,889.22,889.23,887.44,202,
3858,20210126  08:35,889.0,891.3,891.51,889.0,312,
3859,20210126  08:40,891.5,892.75,894.9,891.3,590,
3860,20210126  08:45,892.75,893.0,894.25,891.89,154,
3861,20210126  08:50,892.7,892.82,892.82,892.09,48,
3862,20210126  08:55,892.87,892.65,893.2,892.4,143,
3863,20210126  09:00,892.65,890.5,892.65,890.49,104,
3864,20210126  09:05,890.2,891.0,891.0,889.1,151,
3865,20210126  09:10,891.07,891.45,891.9,890.69,113,
3866,20210126  09:15,891.9,892.0,892.5,891.5,71,
3867,20210126  09:20,892.19,893.0,893.51,892.05,86,
3868,20210126  09:25,893.12,891.9,893.25,891.0,117,
3869,20210126  09:30,891.38,888.89,895.9,885.1,8433,
3870,20210126  09:35,888.34,884.19,890.33,882.51,5065,
3871,20210126  09:40,884.36,882.35,888.98,879.68,5950,
3872,20210126  09:45,882.79,885.81,887.49,882.78,3606,
3873,20210126  09:50,885.81,882.74,887.35,881.35,3797,
3874,20210126  09:55,882.8,885.46,886.11,881.86,2772,
3875,20210126  10:00,884.84,882.23,887.55,881.25,3668,
3876,20210126  10:05,882.59,879.8,883.76,876.47,3557,
3877,20210126  10:10,879.76,879.25,879.97,875.46,3455,
3878,20210126  10:15,879.02,872.31,879.1,871.6,4236,
3879,20210126  10:20,872.6,878.55,879.2,872.21,2952,
3880,20210126  10:25,878.41,882.3,883.76,877.8,3391,
3881,20210126  10:30,882.78,884.62,886.51,881.53,3281,
3882,20210126  10:35,884.49,882.82,885.55,882.71,2107,
3883,20210126  10:40,882.82,883.94,885.0,881.7,1427,
3884,20210126  10:45,883.89,885.22,885.76,883.56,1814,
3885,20210126  10:50,885.13,883.78,885.49,882.2,1141,
3886,20210126  10:55,883.5,884.9,885.33,883.31,1835,
3887,20210126  11:00,884.9,884.09,885.87,882.02,1837,
3888,20210126  11:05,884.33,886.41,888.8,883.71,3135,
3889,20210126  11:10,886.05,886.25,889.02,886.0,2216,
3890,20210126  11:15,886.62,888.64,889.22,886.08,1638,
3891,20210126  11:20,888.67,887.82,889.87,887.36,2022,
3892,20210126  11:25,887.81,886.22,888.98,886.22,1521,
3893,20210126  11:30,886.3,887.72,887.9,886.28,1188,
3894,20210126  11:35,887.79,890.42,890.99,886.75,2734,
3895,20210126  11:40,890.34,888.29,890.57,888.28,1089,
3896,20210126  11:45,888.47,884.61,888.47,884.04,2254,
3897,20210126  11:50,884.71,884.92,886.35,884.23,1644,
3898,20210126  11:55,884.88,882.32,885.36,881.83,1473,
3899,20210126  12:00,882.32,885.15,885.75,882.0,1437,
3900,20210126  12:05,885.4,885.96,886.37,884.0,1236,
3901,20210126  12:10,885.96,887.71,887.88,885.69,934,
3902,20210126  12:15,887.72,887.16,888.48,886.3,1141,
3903,20210126  12:20,887.11,887.77,888.44,886.55,795,
3904,20210126  12:25,887.83,889.11,889.4,887.75,1191,
3905,20210126  12:30,889.11,887.79,889.65,887.58,672,
3906,20210126  12:35,887.75,887.24,888.41,885.25,1245,
3907,20210126  12:40,887.38,887.71,888.2,886.75,537,
3908,20210126  12:45,887.77,889.81,889.98,887.77,1051,
3909,20210126  12:50,889.85,888.9,891.0,888.16,1871,
3910,20210126  12:55,889.02,888.15,889.53,887.2,928,
3911,20210126  13:00,888.33,887.54,889.41,887.4,823,
3912,20210126  13:05,887.46,888.84,888.88,886.81,775,
3913,20210126  13:10,888.61,889.15,890.0,888.25,1016,
3914,20210126  13:15,888.99,888.65,889.83,888.22,690,
3915,20210126  13:20,888.63,889.68,889.99,888.1,844,
3916,20210126  13:25,889.64,891.29,892.6,888.72,3275,
3917,20210126  13:30,891.21,889.46,891.93,888.5,1769,
3918,20210126  13:35,889.3,890.36,891.09,889.3,1078,
3919,20210126  13:40,890.27,890.3,890.97,889.1,793,
3920,20210126  13:45,890.2,889.38,890.6,888.75,957,
3921,20210126  13:50,889.38,889.15,889.46,887.52,1188,
3922,20210126  13:55,889.17,887.89,889.19,887.25,877,
3923,20210126  14:00,887.98,888.76,888.88,887.3,910,
3924,20210126  14:05,888.81,889.0,889.73,888.37,818,
3925,20210126  14:10,889.07,889.94,890.35,888.57,753,
3926,20210126  14:15,889.91,889.54,890.33,889.39,493,
3927,20210126  14:20,889.44,890.38,890.74,888.8,692,
3928,20210126  14:25,890.47,888.7,890.47,888.06,966,
3929,20210126  14:30,888.88,889.06,889.6,888.52,594,
3930,20210126  14:35,889.07,889.61,889.96,888.81,744,
3931,20210126  14:40,889.45,889.6,889.79,888.25,714,
3932,20210126  14:45,889.5,890.44,890.85,888.9,1015,
3933,20210126  14:50,890.45,889.06,890.45,888.37,1010,
3934,20210126  14:55,889.1,889.05,889.74,888.28,841,
3935,20210126  15:00,889.03,887.79,889.08,887.68,885,
3936,20210126  15:05,887.73,888.1,888.11,886.02,1287,
